transaction_date,buyer_first_name,buyer_last_name,buyer_location,buyer_date_of_birth,payment_method,quantity_purchased,product_code,sales_representative,gender
45558,Oscar,Wright,Houston,32017,Mobile Payment,165,Pro01,Katie Stanton,Male
45559,David,Wilson,New York,24990,Mobile Payment,20,Pro06,Sara Robertson,Other
45553,Diana,Martinez,Houston,18857,Mobile Payment,267,Pro10,Katie Stanton,Female
45546,Douglas,Byrd,Houston,24558,Mobile Payment,127,Pro02,Susan Dean,Female
45555,Jonathan,Johns,Dallas,38886,Debit Card,199,Pro03,April Watkins,Other
45546,Karen,Vasquez,Phoenix,37562,Cash,283,Pro08,Joseph Hill,Other
45555,Jennifer,Williams,New York,18397,Mobile Payment,118,Pro02,Joseph Hill,Male
45541,Brian,Rivera,New York,30870,Mobile Payment,140,Pro06,Tracy Lee,Male
45542,Kenneth,Cooke,San Antonio,19774,Mobile Payment,367,Pro08,Sara Robertson,Female
45552,Jim,Harrison,New York,18275,Mobile Payment,54,Pro06,Katie Stanton,Male
45563,Alisha,Gibbs,San Antonio,36789,Mobile Payment,156,Pro05,Travis Doyle,Male
45558,Mary,Lopez,Chicago,23624,Cash,413,Pro10,Susan Dean,Other
45557,Kevin,Jensen,Philadelphia,35838,Credit Card,468,Pro04,Sara Robertson,Male
45547,Tracy,Camacho,Dallas,31755,Credit Card,186,Pro07,Tracy Lee,Female
45557,Robin,Brown,Los Angeles,38595,Credit Card,118,Pro03,Sara Robertson,Male
45559,Heather,James,San Jose,21605,Mobile Payment,225,Pro08,Katie Stanton,Other
45554,Patrick,Melendez,New York,37567,Cash,90,Pro08,Katie Stanton,Female
45543,Matthew,Hughes,San Diego,23745,Credit Card,411,Pro06,Elizabeth Guerrero,Female
45556,Elizabeth,Buck,Dallas,30898,Debit Card,341,Pro09,Katie Stanton,Other
45550,Sharon,Barnes,Phoenix,33499,Cash,499,Pro07,Joseph Hill,Other
45565,Melissa,Perez,Los Angeles,19439,Cash,47,Pro05,April Watkins,Male
45564,Frank,Sullivan,San Jose,19956,Cash,301,Pro10,Joseph Hill,Male
45559,Shirley,Terry,Houston,16851,Cash,285,Pro05,Tracy Lee,Female
45563,Christine,Wang,Los Angeles,18244,Mobile Payment,102,Pro01,Joseph Hill,Male
45559,Cameron,Ellison,Houston,19861,Credit Card,72,Pro06,Joseph Hill,Male
45564,Jacob,Kelly,New York,33412,Mobile Payment,313,Pro08,Sara Robertson,Other
45543,Richard,Miller,New York,31715,Cash,105,Pro01,Sara Robertson,Male
45545,Kristin,Duke,San Antonio,31547,Credit Card,77,Pro01,Sara Robertson,Other
45545,Michael,Delgado,Chicago,33668,Mobile Payment,60,Pro06,Travis Doyle,Female
45556,Brian,Parker,San Antonio,33191,Cash,264,Pro10,Sara Robertson,Female
45549,Michael,Clark,San Diego,32395,Cash,409,Pro05,Travis Doyle,Other
45558,Cristina,Taylor,Houston,33500,Cash,300,Pro09,Sara Robertson,Other
45552,Johnathan,Fisher,Philadelphia,32376,Credit Card,136,Pro01,Katie Stanton,Male
45558,Robert,Hernandez,San Antonio,20796,Mobile Payment,146,Pro07,April Watkins,Male
45544,Christopher,Jones,Los Angeles,35552,Cash,89,Pro07,Joseph Hill,Female
45561,Samantha,Lee,Philadelphia,23758,Credit Card,486,Pro02,Susan Dean,Male
45553,Jill,Adams,Los Angeles,21317,Debit Card,420,Pro01,April Watkins,Male
45536,Laura,Harrison,San Jose,38731,Cash,290,Pro01,Travis Doyle,Other
45542,Latasha,Larson,San Antonio,23524,Credit Card,253,Pro09,Susan Dean,Male
45536,Nicole,Goodwin,Phoenix,20865,Credit Card,82,Pro05,Sara Robertson,Female
45562,Laura,Combs,Los Angeles,34711,Debit Card,373,Pro05,Joseph Hill,Male
45564,Erica,Murphy,Phoenix,20251,Debit Card,333,Pro01,April Watkins,Other
45544,Kevin,Gordon,San Antonio,24787,Debit Card,70,Pro04,Travis Doyle,Female
45565,Darren,Marsh,Chicago,38058,Cash,253,Pro10,Sara Robertson,Female
45562,Robin,Smith,San Diego,27642,Debit Card,440,Pro03,April Watkins,Other
45542,Joshua,Garza,San Antonio,28865,Credit Card,248,Pro07,Travis Doyle,Other
45539,William,Campbell,San Jose,25506,Credit Card,204,Pro10,April Watkins,Male
45546,Ashley,May,San Antonio,33594,Cash,168,Pro08,Tracy Lee,Male
45583,Charles,Maldonado,Dallas,27669,Debit Card,209,Pro06,Susan Dean,Female
45590,Austin,Graham,San Diego,28253,Cash,34,Pro09,Susan Dean,Male
45569,Whitney,Peters,Houston,22850,Cash,442,Pro05,April Watkins,Male
45568,Robert,Hernandez,San Antonio,28099,Credit Card,476,Pro04,Sara Robertson,Other
45586,Nicole,Lopez,San Diego,27499,Debit Card,104,Pro05,April Watkins,Male
45568,Gerald,Nguyen,San Diego,23995,Credit Card,203,Pro07,Travis Doyle,Other
45567,Timothy,Deleon,Phoenix,31423,Credit Card,328,Pro02,Susan Dean,Female
45581,Kathryn,Kelley,Phoenix,21187,Debit Card,312,Pro08,April Watkins,Female
45592,Michael,Dunn,Houston,29461,Mobile Payment,315,Pro06,Susan Dean,Other
45585,Jennifer,Sloan,San Diego,19865,Debit Card,238,Pro09,Katie Stanton,Other
45582,Maria,Mcdonald,Phoenix,17663,Debit Card,492,Pro06,Susan Dean,Male
45577,Michael,Parker,Phoenix,21729,Debit Card,424,Pro06,Sara Robertson,Male
45595,Andrew,Washington,Philadelphia,16740,Debit Card,277,Pro04,April Watkins,Female
45586,Tracy,Calderon,Los Angeles,27518,Debit Card,47,Pro09,April Watkins,Male
45570,Matthew,Hughes,San Diego,34144,Cash,299,Pro02,Sara Robertson,Male
45567,Nicholas,Davis,Chicago,36923,Debit Card,83,Pro07,April Watkins,Other
45569,Claire,Moore,Phoenix,20577,Credit Card,374,Pro07,Sara Robertson,Male
45581,David,Foley,Los Angeles,31305,Debit Card,299,Pro01,Joseph Hill,Female
45567,Shirley,Travis,Houston,25467,Mobile Payment,61,Pro04,April Watkins,Male
45583,Tommy,Waller,Phoenix,16459,Credit Card,262,Pro07,Travis Doyle,Other
45571,Virginia,Baker,Los Angeles,31301,Credit Card,412,Pro01,Sara Robertson,Female
45582,Joel,Munoz,San Jose,18708,Credit Card,126,Pro09,Travis Doyle,Female
45586,Megan,Cunningham,San Antonio,36062,Debit Card,201,Pro08,Tracy Lee,Other
45572,Kenneth,Harris,Philadelphia,31231,Credit Card,399,Pro10,Katie Stanton,Other
45566,Travis,Cuevas,San Diego,33087,Credit Card,96,Pro01,Tracy Lee,Male
45587,Mary,Rodriguez,Philadelphia,32634,Debit Card,309,Pro03,Joseph Hill,Male
45583,Diana,Martinez,Houston,21708,Credit Card,480,Pro02,Susan Dean,Female
45586,Keith,Stone,San Antonio,19478,Mobile Payment,298,Pro07,Joseph Hill,Male
45590,Justin,Clark,Los Angeles,38448,Cash,44,Pro03,Joseph Hill,Male
45581,Steven,Johnson,Philadelphia,32562,Credit Card,203,Pro05,Travis Doyle,Other
45580,Carolyn,Taylor,Los Angeles,37066,Mobile Payment,281,Pro10,Tracy Lee,Male
45569,Jesse,Kirk,Philadelphia,19501,Mobile Payment,450,Pro08,Sara Robertson,Other
45592,Melissa,Young,San Antonio,28797,Debit Card,226,Pro07,Travis Doyle,Female
45566,Jeremy,Shepherd,Los Angeles,32053,Cash,11,Pro03,April Watkins,Female
45577,Dustin,Conley,Chicago,17413,Debit Card,91,Pro07,Travis Doyle,Other
45586,Rachel,Robinson,San Diego,27392,Debit Card,51,Pro05,Joseph Hill,Other
45574,Mary,Scott,Philadelphia,19859,Mobile Payment,448,Pro05,Tracy Lee,Male
45568,Randy,Singh,Chicago,17179,Mobile Payment,331,Pro08,April Watkins,Male
45584,Judy,Hutchinson,Houston,38438,Cash,248,Pro07,Susan Dean,Female
45585,Adrian,Johnson,Houston,20016,Credit Card,155,Pro08,April Watkins,Male
45584,Thomas,Walker,Los Angeles,28119,Debit Card,62,Pro10,Tracy Lee,Male
45577,Karen,Anderson,San Diego,21499,Debit Card,476,Pro08,Susan Dean,Other
45585,Andrew,Kramer,Houston,20268,Cash,349,Pro01,Sara Robertson,Male
45573,Catherine,Fuller,San Jose,29596,Cash,30,Pro01,Travis Doyle,Female
45582,Robert,Taylor,Phoenix,27479,Credit Card,418,Pro05,Susan Dean,Male
45596,Tommy,Rodriguez,San Jose,35455,Debit Card,276,Pro04,Katie Stanton,Other
45568,Mary,Rodriguez,Philadelphia,26081,Cash,85,Pro04,Sara Robertson,Female
45593,Christian,Burnett,Dallas,25996,Credit Card,99,Pro06,Susan Dean,Female
45588,Patricia,Buck,Dallas,22358,Debit Card,316,Pro09,Travis Doyle,Other
45578,Angela,Moyer,San Antonio,32655,Mobile Payment,27,Pro03,Travis Doyle,Other
45568,Johnny,Cunningham,Houston,36992,Credit Card,34,Pro05,Susan Dean,Male
45590,Tina,Riggs,Los Angeles,34071,Cash,158,Pro02,Sara Robertson,Male
45580,Paul,Thomas,San Jose,27002,Credit Card,59,Pro10,Tracy Lee,Female
45587,Victor,Reeves,San Jose,26640,Debit Card,421,Pro06,Tracy Lee,Male
45584,Nathaniel,Williams,Dallas,21086,Mobile Payment,443,Pro07,Katie Stanton,Male
45586,Samantha,Gonzalez,San Jose,23842,Debit Card,453,Pro10,Joseph Hill,Other
45582,Patricia,Rivera,Chicago,33022,Cash,293,Pro06,Sara Robertson,Male
45594,Chelsea,Cordova,Los Angeles,34207,Mobile Payment,75,Pro05,Tracy Lee,Other
45593,Kathy,Johnson,New York,20350,Mobile Payment,448,Pro10,Travis Doyle,Female
45572,Gwendolyn,Jackson,Chicago,30305,Cash,457,Pro10,Katie Stanton,Female
45567,Richard,Pope,New York,28522,Debit Card,275,Pro05,Tracy Lee,Other
45580,Julie,Moore,Los Angeles,37560,Cash,332,Pro04,Joseph Hill,Other
45581,William,Skinner,New York,23336,Mobile Payment,263,Pro07,Sara Robertson,Male
45573,Angela,Coleman,Dallas,26033,Mobile Payment,398,Pro03,Susan Dean,Male
45566,Michael,Lynch,San Diego,16446,Debit Card,187,Pro10,Travis Doyle,Female
45587,Amanda,Cox,San Diego,23823,Debit Card,426,Pro05,Travis Doyle,Male
45570,Mary,Norman,Houston,24802,Credit Card,257,Pro03,Travis Doyle,Male
45586,Sharon,Yates,Philadelphia,32105,Credit Card,486,Pro10,Susan Dean,Other
45578,Daniel,Harrington,New York,23786,Debit Card,81,Pro05,Elizabeth Guerrero,Male
45592,Jillian,Hicks,Dallas,21765,Mobile Payment,350,Pro10,Travis Doyle,Female
45588,Richard,Miller,Houston,37886,Cash,477,Pro06,Travis Doyle,Male
45568,Kelli,Allen,Phoenix,22590,Debit Card,354,Pro07,Joseph Hill,Other
45566,Jodi,Newman,Houston,29207,Mobile Payment,424,Pro07,Travis Doyle,Female
45580,Philip,Khan,Dallas,36215,Debit Card,52,Pro02,April Watkins,Female
45577,Meghan,Huang,Dallas,31743,Mobile Payment,151,Pro08,Tracy Lee,Other
45577,Brett,Lutz,Los Angeles,38805,Mobile Payment,482,Pro01,Joseph Hill,Other
45580,Katherine,Zimmerman,Chicago,17150,Mobile Payment,78,Pro09,Tracy Lee,Male
45566,Jennifer,Stewart,Phoenix,28131,Debit Card,408,Pro03,Sara Robertson,Male
45576,Jennifer,Whitney,Dallas,21893,Credit Card,10,Pro02,Joseph Hill,Female
45594,Stacy,Jones,Phoenix,17587,Debit Card,199,Pro05,Elizabeth Guerrero,Male
45579,Stacey,Salas,Chicago,22281,Debit Card,463,Pro10,April Watkins,Male
45588,Brad,Hughes,San Diego,33083,Debit Card,139,Pro04,Katie Stanton,Other
45574,Rebecca,Rush,San Diego,23515,Debit Card,239,Pro03,April Watkins,Male
45571,Anthony,Obrien,Chicago,38569,Credit Card,252,Pro08,Joseph Hill,Other
45566,Jessica,Rivera,Dallas,18737,Credit Card,127,Pro09,April Watkins,Female
45595,Amanda,Moon,Houston,24016,Cash,352,Pro10,Susan Dean,Female
45581,Christine,Mcdonald,Los Angeles,17142,Credit Card,81,Pro01,Travis Doyle,Other
45569,David,Miller,San Diego,30442,Cash,135,Pro06,Joseph Hill,Other
45595,Garrett,Summers,San Antonio,23054,Cash,97,Pro09,Elizabeth Guerrero,Male
45571,Charles,Brady,Phoenix,20929,Debit Card,498,Pro03,Travis Doyle,Male
45567,Andrea,Daniels,Phoenix,15920,Debit Card,478,Pro08,Tracy Lee,Female
45576,Emily,Thomas,San Antonio,37287,Debit Card,198,Pro06,April Watkins,Male
45578,Steven,Lewis,Los Angeles,34175,Cash,224,Pro05,Joseph Hill,Male
45588,Amanda,Crawford,Houston,22456,Debit Card,123,Pro09,Travis Doyle,Other
45576,Charles,Taylor,San Antonio,38484,Debit Card,440,Pro07,Katie Stanton,Male
45576,Nicole,Steele,Los Angeles,28426,Credit Card,56,Pro05,Tracy Lee,Female
45568,Christian,Fletcher,San Diego,30283,Debit Card,329,Pro02,Tracy Lee,Male
45589,Michael,Ortiz,Philadelphia,27373,Mobile Payment,10,Pro03,Susan Dean,Other
45566,Brandon,Craig,Los Angeles,23982,Debit Card,233,Pro02,Sara Robertson,Female
45584,Joan,King,Dallas,21405,Mobile Payment,21,Pro08,Susan Dean,Female
45568,Nathaniel,Davis,Dallas,24969,Debit Card,457,Pro10,April Watkins,Other
45595,Rebecca,Edwards,San Antonio,34508,Cash,340,Pro10,April Watkins,Other
45581,Ann,Harris,San Antonio,32296,Debit Card,467,Pro04,Susan Dean,Male
45569,Thomas,Woodward,New York,35574,Mobile Payment,427,Pro03,Travis Doyle,Male
45578,Meredith,Bentley,Dallas,28595,Mobile Payment,331,Pro02,Katie Stanton,Female
45568,Jessica,Pearson,Philadelphia,31628,Credit Card,294,Pro06,Katie Stanton,Male
45588,Michelle,Villanueva,Los Angeles,34091,Debit Card,347,Pro10,Joseph Hill,Male
45592,David,Rangel,Philadelphia,34614,Debit Card,122,Pro10,Susan Dean,Other
45571,Autumn,Hernandez,Los Angeles,22792,Credit Card,407,Pro08,Sara Robertson,Male
45585,Michael,Johnson,San Diego,33786,Credit Card,222,Pro03,Sara Robertson,Other
45580,Tara,Taylor,San Antonio,21446,Debit Card,129,Pro01,Joseph Hill,Female
45587,Christy,Coffey,Chicago,31611,Debit Card,196,Pro08,Elizabeth Guerrero,Female
45572,Charles,Fisher,Chicago,19955,Mobile Payment,49,Pro09,Travis Doyle,Other
45595,Diana,Lamb,San Antonio,38410,Cash,121,Pro03,Travis Doyle,Other
45574,Justin,Sutton,Dallas,37833,Credit Card,133,Pro09,Sara Robertson,Male
45582,Hannah,Shepherd,San Diego,16967,Debit Card,489,Pro03,Joseph Hill,Male
45580,Matthew,Guerrero,San Jose,30641,Cash,447,Pro01,Joseph Hill,Female
45595,Richard,Barr,San Diego,20259,Credit Card,76,Pro06,Sara Robertson,Male
45587,George,Tate,Houston,38427,Credit Card,236,Pro07,April Watkins,Male
45592,Michael,Johnson,San Diego,33786,Credit Card,222,Pro03,Sara Robertson,Other
45568,Jennifer,Williams,New York,18397,Mobile Payment,118,Pro02,Joseph Hill,Male
45569,Alexandra,Robinson,Philadelphia,22260,Cash,214,Pro02,April Watkins,Female
45575,Andrew,Vance,San Antonio,25228,Debit Card,272,Pro06,Travis Doyle,Male
45584,Robert,Cameron,Phoenix,34061,Credit Card,285,Pro10,Travis Doyle,Other
45571,Danielle,Mendoza,San Jose,21536,Cash,83,Pro02,Tracy Lee,Female
45596,Nicholas,Clark,Philadelphia,26081,Cash,13,Pro07,Tracy Lee,Female
45592,Chloe,Aguilar,Chicago,35990,Cash,135,Pro08,Tracy Lee,Other
45589,Kenneth,Rivera,San Diego,28382,Credit Card,486,Pro03,Susan Dean,Other
45571,Jeremy,Pruitt,San Antonio,38259,Cash,126,Pro02,Sara Robertson,Male
45591,Scott,Williams,Philadelphia,16817,Debit Card,338,Pro10,Sara Robertson,Male
45595,Jennifer,Kelly,Los Angeles,16460,Debit Card,450,Pro10,Elizabeth Guerrero,Female
45585,Lori,Chandler,Los Angeles,23388,Credit Card,290,Pro09,Joseph Hill,Male
45587,Danielle,Brown,Dallas,38598,Cash,26,Pro08,Joseph Hill,Male
45568,Jacqueline,Hall,San Jose,32405,Credit Card,104,Pro01,April Watkins,Other
45588,Nicole,Hayden,New York,37379,Credit Card,149,Pro02,Katie Stanton,Male
45585,Kenneth,Schaefer,San Jose,25815,Cash,115,Pro10,Tracy Lee,Other
45575,Christina,Haney,San Antonio,27515,Credit Card,372,Pro02,Joseph Hill,Female
45596,Michael,Lopez,Dallas,24429,Credit Card,397,Pro01,Tracy Lee,Female
45588,William,Green,Dallas,26194,Cash,58,Pro05,Elizabeth Guerrero,Other
45595,Deanna,Conrad,San Diego,24659,Debit Card,427,Pro07,Elizabeth Guerrero,Other
45592,Jody,Bush,San Diego,21857,Credit Card,263,Pro01,Tracy Lee,Male
45595,Jasmine,Reyes,San Diego,25556,Mobile Payment,309,Pro07,Susan Dean,Male
45569,Michelle,Mcdonald,Dallas,26942,Credit Card,249,Pro09,April Watkins,Female
45588,Karen,Coffey,Philadelphia,36620,Credit Card,188,Pro06,Katie Stanton,Male
45581,Jeffrey,Marks,San Jose,31735,Debit Card,167,Pro03,Travis Doyle,Male
45580,Rachel,Williams,Houston,20583,Cash,459,Pro04,April Watkins,Other
45567,Teresa,Park,San Antonio,21139,Debit Card,71,Pro09,Elizabeth Guerrero,Male
45568,Joe,Sims,Chicago,30178,Mobile Payment,244,Pro04,Travis Doyle,Female
45590,Amy,Cox,San Jose,31206,Debit Card,56,Pro08,Susan Dean,Male
45583,Joel,Shaw,San Jose,29107,Debit Card,208,Pro04,Katie Stanton,Other
45581,Donald,Bradley,San Diego,38520,Debit Card,26,Pro09,Susan Dean,Female
45590,Tony,Obrien,San Antonio,20030,Credit Card,423,Pro09,April Watkins,Female
45580,Samantha,Smith,New York,22098,Mobile Payment,313,Pro10,Susan Dean,Other
45595,Lisa,Cook,San Jose,21820,Mobile Payment,305,Pro06,Tracy Lee,Other
45579,Christopher,Chang,Chicago,16116,Cash,367,Pro03,Travis Doyle,Male
45576,April,Holt,San Jose,23095,Cash,51,Pro09,April Watkins,Male
45591,Paul,Miller,San Jose,22109,Mobile Payment,485,Pro04,Sara Robertson,Female
45594,Lauren,Wells,Los Angeles,38894,Credit Card,261,Pro10,Susan Dean,Male
45574,Erik,King,San Jose,21200,Mobile Payment,219,Pro04,Tracy Lee,Male
45572,Gary,Walker,Chicago,18602,Mobile Payment,436,Pro02,Katie Stanton,Other
45573,William,Holmes,San Antonio,30954,Credit Card,460,Pro01,Tracy Lee,Male
45570,Matthew,Rodriguez,Houston,38442,Cash,185,Pro08,Joseph Hill,Other
45590,Jesse,Kirk,Philadelphia,19501,Mobile Payment,450,Pro08,Sara Robertson,Female
45579,Robert,Stewart,Los Angeles,20943,Mobile Payment,433,Pro09,Sara Robertson,Female
45590,Steven,Johnson,Los Angeles,29920,Cash,490,Pro02,April Watkins,Other
45581,Michael,Wu,San Diego,21226,Cash,381,Pro08,Katie Stanton,Other
45574,Christopher,Caldwell,Los Angeles,37372,Mobile Payment,218,Pro01,Tracy Lee,Male
45569,Rita,Lyons,Dallas,19480,Credit Card,68,Pro06,Susan Dean,Male
45587,Jennifer,Aguilar,San Jose,21220,Credit Card,177,Pro09,Susan Dean,Female
45590,Cheryl,Lewis,Los Angeles,30939,Cash,379,Pro09,Susan Dean,Male
45575,Angel,Rowland,Chicago,19058,Debit Card,463,Pro06,Katie Stanton,Male
45580,David,Davis,Houston,18259,Mobile Payment,37,Pro01,Travis Doyle,Other
45584,Melissa,Thomas,Chicago,35485,Debit Card,476,Pro03,Katie Stanton,Male
45572,Thomas,Rhodes,New York,31743,Credit Card,369,Pro07,Joseph Hill,Female
45578,Joseph,Mahoney,San Antonio,24242,Mobile Payment,147,Pro03,Sara Robertson,Male
45593,Malik,Chan,Phoenix,26289,Credit Card,297,Pro09,Susan Dean,Other
45578,Angel,Fox,Philadelphia,31592,Cash,226,Pro09,Tracy Lee,Female
45574,Bianca,Rogers,Chicago,37002,Mobile Payment,409,Pro07,Susan Dean,Female
45584,Timothy,Leblanc,Dallas,31184,Debit Card,251,Pro06,Katie Stanton,Other
45596,Jennifer,Morrison,San Jose,19523,Mobile Payment,384,Pro05,Travis Doyle,Other
45580,Susan,Hernandez,Houston,21499,Credit Card,263,Pro09,Joseph Hill,Male
45594,Linda,Peck,Dallas,36664,Cash,357,Pro06,Joseph Hill,Male
45569,Edward,Garza,New York,25781,Credit Card,320,Pro02,Travis Doyle,Female
45574,Brian,Gordon,San Diego,29246,Cash,283,Pro09,Travis Doyle,Male
45582,Richard,Mora,Dallas,36476,Debit Card,333,Pro01,April Watkins,Male
45576,Crystal,Middleton,Phoenix,17415,Debit Card,205,Pro02,Joseph Hill,Other
45596,Martin,Brown,New York,32014,Mobile Payment,450,Pro03,Joseph Hill,Male
45574,Jason,Henry,Philadelphia,33327,Cash,349,Pro10,April Watkins,Other
45577,Alicia,Gross,San Antonio,27040,Credit Card,315,Pro10,Katie Stanton,Female
45582,Brittany,Phillips,San Diego,36278,Mobile Payment,133,Pro07,Sara Robertson,Female
45573,Sarah,Russo,Chicago,24348,Credit Card,228,Pro02,Susan Dean,Other
45574,Brandon,Rivera,Houston,23784,Cash,155,Pro02,Joseph Hill,Other
45576,Samuel,Nunez,Houston,30714,Cash,464,Pro06,Elizabeth Guerrero,Male
45596,Tina,Ward,New York,36702,Cash,156,Pro03,Joseph Hill,Male
45568,Crystal,Stone,Los Angeles,33578,Mobile Payment,412,Pro05,Sara Robertson,Female
45571,George,James,Los Angeles,21130,Credit Card,116,Pro09,Joseph Hill,Male
45589,Steven,Dillon,San Jose,16080,Credit Card,34,Pro05,Travis Doyle,Male
45585,Kenneth,Sanders,Philadelphia,31832,Mobile Payment,358,Pro02,April Watkins,Other
45568,Martin,Robinson,Philadelphia,21401,Debit Card,407,Pro06,Travis Doyle,Male
45576,Sandra,Riley,Philadelphia,18422,Debit Card,489,Pro05,Katie Stanton,Female
45588,Miguel,Carlson,San Antonio,25299,Credit Card,305,Pro06,Katie Stanton,Male
45584,Stacey,Rose,New York,24220,Credit Card,432,Pro05,Sara Robertson,Other
45574,Kevin,Cain,Houston,38274,Debit Card,67,Pro05,Travis Doyle,Female
45594,Jacob,Singleton,New York,20546,Credit Card,306,Pro09,Susan Dean,Female
45594,Rebecca,Jackson,Phoenix,16655,Debit Card,29,Pro07,Susan Dean,Other
45569,Reginald,Farley,Philadelphia,31484,Debit Card,210,Pro07,Travis Doyle,Other
45575,Timothy,Nunez,San Jose,38039,Mobile Payment,314,Pro10,April Watkins,Male
45584,Jennifer,Quinn,Phoenix,23805,Cash,260,Pro05,Tracy Lee,Male
45595,Stephanie,Gonzalez,Chicago,37217,Debit Card,221,Pro09,April Watkins,Female
45582,Elizabeth,Buck,Dallas,30898,Debit Card,341,Pro09,Katie Stanton,Male
45574,Johnathan,Livingston,San Diego,28099,Cash,239,Pro06,Joseph Hill,Male
45580,Robin,Jones,San Antonio,34875,Cash,444,Pro03,April Watkins,Other
45589,Jeremy,Salas,Dallas,23208,Credit Card,265,Pro02,Katie Stanton,Male
45585,Antonio,Miller,Phoenix,35144,Cash,212,Pro04,Sara Robertson,Other
45596,Angela,Ayala,Philadelphia,22438,Mobile Payment,208,Pro04,April Watkins,Female
45595,John,Phillips,New York,22735,Credit Card,179,Pro02,Susan Dean,Female
45566,Ashley,Bailey,San Antonio,36944,Debit Card,188,Pro01,Joseph Hill,Other
45574,Jennifer,Myers,Houston,33851,Debit Card,36,Pro02,Travis Doyle,Other
45575,Mary,Williams,San Antonio,29754,Credit Card,154,Pro07,Sara Robertson,Male
45577,Zoe,Anderson,New York,27015,Credit Card,143,Pro02,Susan Dean,Male
45591,Angela,Washington,Houston,22504,Debit Card,478,Pro02,April Watkins,Female
45587,Penny,Wright,San Antonio,29901,Debit Card,304,Pro09,Joseph Hill,Male
45578,Jennifer,Whitney,Dallas,21893,Credit Card,10,Pro02,Joseph Hill,Male
45578,Roy,Davis,Houston,19625,Cash,479,Pro02,April Watkins,Other
45581,Eric,Velasquez,Chicago,30506,Cash,146,Pro03,Elizabeth Guerrero,Male
45583,Kara,Ramirez,Philadelphia,31980,Cash,116,Pro04,Joseph Hill,Female
45576,Matthew,Rasmussen,Dallas,26698,Credit Card,244,Pro03,April Watkins,Male
